,Id,PID,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,MS Zoning_Rare_var,Street_Rare_var,Alley_Missing,Alley_Pave,Lot Shape_IR2,Lot Shape_Rare_var,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_Rare_var,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Lot Config_Rare_var,Land Slope_Mod,Land Slope_Rare_var,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_Rare_var,Condition 2_Rare_var,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_Rare_var,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Rare_var,Roof Matl_Rare_var,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Rare_var,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Rare_var,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Missing,Mas Vnr Type_None,Mas Vnr Type_Rare_var,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Gd,Exter Cond_Rare_var,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Rare_var,Foundation_Slab,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Missing,Bsmt Qual_Rare_var,Bsmt Qual_TA,Bsmt Cond_Gd,Bsmt Cond_Missing,Bsmt Cond_Rare_var,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Missing,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Missing,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Missing,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Rare_var,Heating QC_Fa,Heating QC_Gd,Heating QC_Rare_var,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_Rare_var,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Rare_var,Kitchen Qual_TA,Functional_Min2,Functional_Mod,Functional_Rare_var,Functional_Typ,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Missing,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_Missing,Garage Type_Rare_var,Garage Finish_Missing,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Missing,Garage Qual_Rare_var,Garage Qual_TA,Garage Cond_Missing,Garage Cond_Rare_var,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Pool QC_Rare_var,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_Rare_var,Misc Feature_Rare_var,Misc Feature_Shed,Sale Type_ConLD,Sale Type_New,Sale Type_Rare_var,Sale Type_WD 
575,1545,910200080,30,3.912023005428146,8.85366542803745,1,6,8,9.055385138137416,3.1622776601683795,0.0,299.0,40.0,23.55843797877949,29.899832775452108,6.823286122355687,0,0,6.823286122355687,1.0,0.0,1,0,2,1,5,0,9.055385138137416,1.0,13.96424004376894,0,0,116,0,0,0,0,7,2008,,0,0,,,,,,,0,,,339.0,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
576,1189,534128050,20,4.382026634673881,9.309280319831087,3,6,7,6.082762530298219,2.0,144.0,656.0,0.0,24.535688292770597,35.4682957019364,7.1372784372603855,0,0,7.1372784372603855,0.0,1.0,2,0,3,1,5,0,6.082762530298219,2.0,22.978250586152114,55,0,0,216,0,0,0,10,2008,,0,0,,,,,,,0,,,656.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
577,270,907290240,120,4.219507705176107,8.395251520610994,3,6,5,2.449489742783178,2.449489742783178,169.0,662.0,0.0,13.638181696985855,29.120439557122072,6.742880635791903,0,0,6.742880635791903,1.0,0.0,1,0,1,1,3,0,2.449489742783178,2.0,20.4939015319192,160,0,0,0,0,0,0,5,2010,,1,0,,,,,,,0,,,662.0,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
578,2066,905225020,60,4.59511985013459,9.727883383489695,1,5,4,9.327379053088816,3.3166247903554,356.0,267.0,0.0,20.09975124224178,25.90366769397724,7.356918242356021,1087,0,7.883823214892152,0.0,0.0,3,0,4,1,11,1,7.810249675906654,2.0,25.25866188063018,128,570,0,0,0,0,500,5,2007,,0,0,,,,,,,0,,,267.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
579,693,902102080,50,4.0943445622221,9.25339986143663,2,5,6,9.9498743710662,5.291502622129181,0.0,0.0,0.0,20.97617696340303,20.97617696340303,6.525029657843462,548,0,7.114769448366463,0.0,0.0,1,1,2,1,5,0,6.557438524302,2.0,20.97617696340303,74,0,128,0,0,0,0,5,2009,,0,0,,,,,,,0,,,0.0,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
580,1259,535380140,50,4.0943445622221,9.290629203204986,2,5,5,9.273618495495704,7.615773105863909,0.0,0.0,0.0,29.86636904613616,29.86636904613616,7.134093721192866,182,0,7.269616749608169,0.0,1.0,1,0,3,1,7,1,6.324555320336759,4.0,38.57460304397182,0,0,100,0,0,0,0,6,2008,,0,0,,,,,,,0,,,0.0,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
581,2916,923227100,20,4.382026634673881,9.50181524266666,2,5,5,6.082762530298219,5.196152422706632,194.0,119.0,344.0,25.317977802344327,33.2264954516723,7.215239978730097,0,0,7.215239978730097,1.0,0.0,1,0,3,1,8,1,6.082762530298219,1.0,18.33030277982336,160,0,0,0,0,0,0,5,2006,,0,0,,,,,,,0,,,463.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
582,2321,527108060,60,3.737669618283368,9.528866827722943,2,7,5,1.0,0.0,248.0,60.0,0.0,40.49691346263317,41.23105625617661,7.438383530044307,512,0,7.701652362642226,1.0,0.0,2,1,3,1,9,1,0.0,3.0,27.80287754891569,237,38,0,0,115,0,0,5,2006,,0,0,,,,,,,0,,,60.0,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
583,1977,902106120,30,4.02535169073515,8.40737832540903,2,5,5,9.219544457292889,7.54983443527075,0.0,782.0,0.0,15.491933384829668,31.96873472629156,6.92951677076365,0,0,6.92951677076365,1.0,0.0,1,0,2,1,4,1,9.219544457292889,1.0,13.564659966250536,0,122,20,0,0,0,0,2,2007,,0,0,,,,,,,0,,,782.0,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
584,1895,534403420,20,4.219507705176107,9.339788439163067,2,6,5,6.557438524302,6.557438524302,212.0,54.0,543.0,23.08679276123039,33.61547262794322,7.2254814727822945,0,0,7.2254814727822945,0.0,1.0,1,0,3,1,7,1,6.557438524302,1.0,16.911534525287763,0,28,84,0,0,0,0,8,2007,,1,0,,,,,,,0,,,597.0,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
585,1240,535153150,20,4.330733340286331,9.118225083068378,2,6,6,7.071067811865476,7.071067811865476,0.0,662.0,0.0,24.474476501040836,35.510561809129406,7.13966033596492,0,0,7.13966033596492,1.0,0.0,1,0,3,1,6,1,7.071067811865476,2.0,20.808652046684813,0,0,0,0,288,0,1400,11,2008,,0,0,,,,,,,0,,,662.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
586,85,532354090,85,4.477336814478207,9.374328222081632,1,5,7,7.0,3.872983346207417,0.0,899.0,0.0,14.491376746189438,33.301651610693426,7.051855622955894,0,0,7.051855622955894,1.0,0.0,1,0,3,1,6,0,4.795831523312719,2.0,24.0,192,0,0,0,0,0,400,6,2010,,0,0,,,,,,,0,,,899.0,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
587,1823,532376040,20,4.442651256490317,8.84937050375457,1,4,5,6.782329983125268,6.782329983125268,0.0,932.0,0.0,10.392304845413264,32.2490309931942,7.02108396428914,0,0,7.02108396428914,1.0,0.0,1,1,3,1,5,0,6.782329983125268,2.0,23.323807579381203,168,0,0,0,0,0,400,5,2007,,0,0,,,,,,,0,,,932.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
588,825,906380060,20,4.343805421853684,9.343296599224807,3,8,5,1.4142135623730951,1.0,352.0,1359.0,0.0,21.88606862823929,42.87190222045204,7.516433302915632,0,0,7.516433302915632,1.0,0.0,2,0,3,1,7,2,1.4142135623730951,2.0,22.891046284519195,154,222,0,0,0,0,0,4,2009,,0,0,,,,,,,0,,,1359.0,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
589,110,534102025,20,4.382026634673881,8.987196820661973,4,7,5,2.8284271247461903,2.8284271247461903,0.0,833.0,0.0,25.67099530598687,38.62641583165593,7.307872780763706,0,0,7.307872780763706,1.0,0.0,2,0,3,1,6,1,2.8284271247461903,2.0,24.413111231467404,277,137,0,0,0,0,0,4,2010,,0,0,,,,,,,0,,,833.0,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
590,697,902105050,50,4.499809670330265,9.658864969544794,2,5,8,9.9498743710662,2.449489742783178,0.0,0.0,0.0,15.491933384829668,15.491933384829668,6.697034247666484,496,0,7.174724309836376,0.0,0.0,1,1,3,1,6,0,7.071067811865476,2.0,21.72556098240043,0,0,0,0,0,0,0,7,2009,,0,0,,,,,,,0,,,0.0,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
591,2297,923230120,85,3.912023005428146,8.813289762469037,2,5,7,6.0,6.0,0.0,796.0,0.0,0.0,28.21347195933177,6.679599185844383,0,0,6.679599185844383,0.0,1.0,1,0,2,1,5,0,5.385164807134504,0.0,0.0,129,0,0,0,0,0,0,9,2007,,0,0,,,,,,,1,,,796.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
592,1231,535105030,20,4.31748811353631,8.971448463693834,2,5,6,6.855654600401044,6.855654600401044,136.0,572.0,0.0,23.9165214862028,33.823069050575526,7.042286171939743,0,0,7.042286171939743,1.0,0.0,1,0,3,1,6,0,6.855654600401044,2.0,21.354156504062622,0,0,0,0,0,0,0,9,2008,,0,0,,,,,,,0,,,572.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
593,1355,903401050,50,4.219507705176107,9.120853205474647,2,5,5,8.246211251235321,5.0990195135927845,0.0,399.0,0.0,22.0,29.715315916207253,6.895682697747868,517,0,7.316548177182976,1.0,0.0,1,0,3,1,8,0,8.246211251235321,1.0,15.491933384829668,0,0,0,0,0,0,0,7,2008,,1,0,,,,,,,0,,,399.0,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
594,968,916475040,20,4.442651256490317,9.588845298501564,4,9,5,1.7320508075688772,1.7320508075688772,584.0,1260.0,0.0,24.04163056034261,42.87190222045204,7.516433302915632,0,0,7.516433302915632,1.0,0.0,2,0,2,1,8,1,1.7320508075688772,3.0,27.65863337187866,270,68,0,0,0,0,0,3,2009,,0,0,,,,,,,0,,,1260.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
595,584,534128020,60,4.219507705176107,9.451873788401985,3,7,6,5.916079783099616,5.916079783099616,0.0,560.0,42.0,12.24744871391589,27.422618401604176,7.158513997329321,782,0,7.633853559681768,0.0,0.0,2,1,3,1,7,2,5.916079783099616,2.0,28.0,297,40,0,0,0,0,0,6,2009,,1,0,,,,,,,0,,,602.0,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
596,1315,902306120,70,4.0943445622221,8.699514748210191,2,5,9,10.14889156509222,1.7320508075688772,0.0,0.0,0.0,23.9165214862028,23.9165214862028,6.784457062637643,656,0,7.339537695407674,0.0,0.0,1,1,3,1,7,0,5.477225575051661,0.0,0.0,240,77,0,0,0,0,0,2,2008,,0,0,,,,,,,1,,,0.0,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
597,1606,923277040,20,4.0943445622221,8.794824928014517,2,5,8,5.0990195135927845,2.23606797749979,0.0,816.0,0.0,0.0,28.5657137141714,6.704414354964107,0,0,6.704414354964107,1.0,0.0,1,0,2,1,4,0,4.795831523312719,2.0,28.5657137141714,0,0,0,0,0,0,0,6,2008,,0,0,,,,,,,0,,,816.0,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
598,206,903450110,90,4.700480365792417,9.044521887281242,1,5,5,6.855654600401044,6.855654600401044,0.0,104.0,712.0,0.0,28.5657137141714,6.704414354964107,0,0,6.704414354964107,1.0,0.0,1,0,2,1,5,0,6.855654600401044,2.0,22.71563338320109,106,0,0,0,0,0,0,5,2010,,0,0,,,,,,,0,,,816.0,,,,,,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
