,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Total_sf,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,MS Zoning_Rare_var,Street_Rare_var,Alley_Missing,Alley_Pave,Lot Shape_IR2,Lot Shape_Rare_var,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_Rare_var,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Lot Config_Rare_var,Land Slope_Mod,Land Slope_Rare_var,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_Rare_var,Condition 2_Rare_var,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_Rare_var,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Rare_var,Roof Matl_Rare_var,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Rare_var,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Rare_var,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Missing,Mas Vnr Type_None,Mas Vnr Type_Rare_var,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Gd,Exter Cond_Rare_var,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Rare_var,Foundation_Slab,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Missing,Bsmt Qual_Rare_var,Bsmt Qual_TA,Bsmt Cond_Gd,Bsmt Cond_Missing,Bsmt Cond_Rare_var,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Missing,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Missing,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Missing,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Rare_var,Heating QC_Fa,Heating QC_Gd,Heating QC_Rare_var,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_Rare_var,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Rare_var,Kitchen Qual_TA,Functional_Min2,Functional_Mod,Functional_Rare_var,Functional_Typ,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Missing,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_Missing,Garage Type_Rare_var,Garage Finish_Missing,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Missing,Garage Qual_Rare_var,Garage Qual_TA,Garage Cond_Missing,Garage Cond_Rare_var,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Pool QC_Rare_var,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_Rare_var,Misc Feature_Rare_var,Misc Feature_Shed,Sale Type_ConLD,Sale Type_New,Sale Type_Rare_var,Sale Type_WD 
1787,2.3753528929389236,-3.5228398350406342,-3.0184896702992305,-1.311390102143523,-1.4989528298522592,1.2903783984292019,0.23125189742147662,0.7057257718470238,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.18687364277197477,-1.0387968747105882,-2.166513920870099,0.5052113815262956,-0.11265221479971127,-0.8164633405063259,-0.8094667319394576,-0.2540982780994952,-1.0430377390375067,1.2695561941597386,0.1928935493073945,-0.21696514584892687,-0.9277795579107515,-0.9108115696110247,0.1111490036684335,-2.3026760721262387,-3.1553385774931075,-0.7057109816395185,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.07980513293973489,-1.3244770799658958,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,3.939051793548552,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,-0.5540621744565492,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.42944431173436226,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
694,-0.8607070779032705,0.1327075181212977,5.124669248895994,-0.3368883136130676,0.6541564718806615,-0.5163866152328342,0.23125189742147662,-0.8102939149350089,1.45821267850489,1.8042639369811186,-0.28860427444147047,-0.07936402990807051,1.1649324887332295,1.5914157719433168,-0.7808436801065689,-0.11265221479971127,0.7967473169981543,1.1004271240651613,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,-1.0519992731134384,-0.21696514584892687,-0.9277795579107515,2.222461825512231,0.4664978461109311,0.3299331178893198,1.012656804581322,2.227886712012362,0.00973552136045391,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.07980513293973489,-0.5679144935666663,2.3011045102761227,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,1.600596066452953,0.4989295551741944,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,0.7528423687910846,-0.1487276806103348,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
876,-0.8607070779032705,0.1327075181212977,0.11294365073848837,-1.311390102143523,-0.781249729274619,-0.5163866152328342,0.4518394743441799,0.9607832025511902,-0.5692916751163718,0.2536112766347707,-0.28860427444147047,0.04703509906488747,0.06944902073028843,-0.21945830027154065,-0.7808436801065689,-0.11265221479971127,-1.0309463203436364,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,-0.9277795579107515,-0.9108115696110247,0.7162529838499248,-0.9863714771184594,-0.5533747554329015,0.6144079805038277,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.4457176230753556,0.9452106792317924,2.3011045102761227,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,0.13280091792338417,-0.6825384323756308,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.8471795822806413,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
300,1.4507643298411537,-3.3781094075759057,0.455689636271018,0.6376134749173878,1.3718595724583016,-0.5163866152328342,-0.6028357329535596,-0.25869956412794815,-0.5692916751163718,0.29036748784298044,3.631574582445785,-2.054648157222112,0.46371250977380163,0.38653077453470625,-0.7808436801065689,-0.11265221479971127,-0.41932876321147744,1.1004271240651613,-0.2540982780994952,-1.0430377390375067,1.2695561941597386,-2.2968920955342713,-0.21696514584892687,-1.588757944251621,0.6558251279506033,-0.47787841440579404,0.3299331178893198,0.19326856652699198,0.6221279744344905,-0.3527798922069935,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.6520198473315066,0.188648092832563,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,1.624515691095657,-0.28934994991966134,0.2121591682617783,-0.17907792250103322,1.0330845104049386,0.7528423687910846,0.8270624905018815,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
500,0.06388148519449922,0.1327075181212977,0.07274678353253185,0.6376134749173878,-0.06354662869697877,2.19376090526022,0.3987141887835741,-0.5717061499321647,0.886352476201457,-0.07719462423911685,0.085860571589551,-0.2962537882508088,-0.40753126476316004,-0.9763798160467692,1.178859270953034,-0.11265221479971127,0.44699482161148285,-0.8094667319394576,3.769561053455398,-1.0430377390375067,1.2695561941597386,1.4377863717282275,-0.21696514584892687,0.3941772147709875,-0.9108115696110247,0.6561031186684333,0.3299331178893198,0.2177495713050976,-0.7057109816395185,-0.11110294982869523,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.28610735719588587,0.188648092832563,2.3011045102761227,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-0.04115998856900919,0.47638225369828563,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,0.7528423687910846,0.6524882006266607,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
174,-0.8607070779032705,0.7151494228145802,0.5975205757380858,0.6376134749173878,0.6541564718806615,-0.5163866152328342,0.08068596770393285,0.5316318372697485,0.620639654929155,0.621173388716868,-0.28860427444147047,0.22957313287887215,0.5381313726888475,1.185131617230814,-0.7808436801065689,-0.11265221479971127,0.3866895576462797,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,0.3941772147709875,0.6558251279506033,0.2960230848392122,0.3299331178893198,0.1967767991748767,-0.7057109816395185,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.8116301132109764,0.9452106792317924,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,0.48072273090817086,-0.21067902900002092,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.1487276806103348,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1961,0.06388148519449922,0.1327075181212977,0.8150538162262229,0.6376134749173878,0.6541564718806615,0.38699589159818376,0.08068596770393285,0.5316318372697485,0.9094579389207876,-0.99609990444436,-0.28860427444147047,0.7123464247950537,-0.33562740496563487,0.16510419617695438,1.3296056518037727,-0.11265221479971127,1.1640534239885227,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,1.2695561941597386,1.4377863717282275,-0.21696514584892687,1.055155601111857,0.6558251279506033,0.2960230848392122,0.3299331178893198,0.3710717598868342,0.7765278530477474,2.1848280027651383,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.4457176230753556,0.9452106792317924,2.3011045102761227,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.6601415171717564,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,0.7528423687910846,0.23475293008038176,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
616,-0.8607070779032705,1.9766094119748288,3.338958832428282,-1.311390102143523,-0.781249729274619,1.2903783984292019,0.5795941366300708,-0.31567202496446456,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,-2.054648157222112,-4.038323680752407,3.89452016382386,-0.7808436801065689,-0.11265221479971127,3.1212431545389583,-0.8094667319394576,-0.2540982780994952,2.610567659278594,1.2695561941597386,2.6826791941490606,-0.21696514584892687,3.0380907601344656,2.222461825512231,0.8609002197511199,0.3299331178893198,0.6746484657189197,-0.7057109816395185,4.903693604520994,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.28610735719588587,0.188648092832563,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,39.17907604831946,39.17907604831946,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,-2.632667157040542,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,2.2624583981162885,-0.08021836089921001,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1871,1.4507643298411537,-0.9509244639895178,-0.23060702810371528,1.6121152634478433,2.089562673035942,-0.5163866152328342,-1.3661712187938817,-1.1413167563552893,1.7065964027376939,0.9519792895907555,-0.28860427444147047,0.5354153312263148,1.0593528336931617,1.1380733015278788,-0.7808436801065689,-0.11265221479971127,0.339194159973994,1.1004271240651613,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,-1.0519992731134384,-0.21696514584892687,-0.26680117156988203,0.6558251279506033,-1.3421472098961056,0.3299331178893198,0.48586165601265086,0.8614477862850387,-0.12620775872733886,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.4457176230753556,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,0.7938523625944789,0.37279791005781493,0.2121591682617783,-0.17907792250103322,2.7541450396695657,2.2624583981162885,1.802852661614094,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1286,-0.1672656555799432,-1.1517130412224097,-0.12974567977845386,-1.311390102143523,-0.781249729274619,1.2903783984292019,1.4089383193622578,1.3031686547021424,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.45786707560625006,-0.6761628525699843,-1.4553527664346162,0.5476088011405659,-0.11265221479971127,-0.3915344121170937,-0.8094667319394576,3.769561053455398,-1.0430377390375067,1.2695561941597386,0.1928935493073945,-0.21696514584892687,0.3941772147709875,-0.9108115696110247,0.9166799276686218,-0.9863714771184594,-0.5897676501519419,0.89232776200769,-0.7152953057744409,1.2048095280457622,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.28610735719588587,-1.3244770799658958,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,-0.25233963430627737,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-2.2663896898593237,-0.08021836089921001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1829,2.3753528929389236,-0.8239213958209906,-0.1876070492057072,-1.311390102143523,-0.06354662869697877,-0.5163866152328342,-0.048762167635298656,0.38195564394251025,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.35313249496700017,-0.8163150394225981,-1.7206698738603372,0.7171984795976469,-0.11265221479971127,-0.35153983367781616,-0.8094667319394576,-0.2540982780994952,-1.0430377390375067,1.2695561941597386,-1.0519992731134384,-0.21696514584892687,-0.9277795579107515,2.222461825512231,0.1494584535815117,-0.9863714771184594,-0.5760601389074845,1.9190869547858485,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.28610735719588587,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,-0.22199191606007074,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.49795363144548704,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1722,0.5261757667433841,-0.007668614526407183,-0.6651571492197179,-1.311390102143523,-0.06354662869697877,0.38699589159818376,0.202018941151526,0.6719247626418973,-0.5692916751163718,0.21685506542656097,-0.28860427444147047,0.04703509906488747,0.0372306981862844,0.004442453910308271,-0.7808436801065689,-0.11265221479971127,-0.8049659553402989,1.1004271240651613,-0.2540982780994952,-1.0430377390375067,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,-0.9277795579107515,0.6558251279506033,0.4333995133690202,-0.9863714771184594,-0.2787593388755185,-0.7057109816395185,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.07980513293973489,1.7017732656310218,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,0.09800873662490549,-0.7129114992689076,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.1144730207547724,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1857,-0.8607070779032705,0.1327075181212977,1.0329932203894638,0.6376134749173878,1.3718595724583016,-0.5163866152328342,-1.0798846115251792,-0.9053763179032679,0.45890141589384065,-0.99609990444436,-0.28860427444147047,1.9617578101831792,1.3362916199822443,1.5275658737702964,-0.7808436801065689,-0.11265221479971127,0.7323043750916424,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,0.3941772147709875,0.6558251279506033,-1.0180058777834682,1.6462377128970989,1.037960213029363,0.8228478166317245,1.5504260290221055,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.6520198473315066,-1.3244770799658958,2.3011045102761227,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.708647441861735,0.2121591682617783,-0.17907792250103322,1.0330845104049386,0.7528423687910846,0.8270624905018815,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
385,-0.8607070779032705,0.5595598459694548,0.11294365073848837,0.6376134749173878,0.6541564718806615,-0.5163866152328342,-1.5104592986214942,-1.308151840340841,0.2393995200601998,-0.867453165215626,-0.28860427444147047,1.7317856779214527,1.1188076510492324,1.2103278444287242,-0.7808436801065689,-0.11265221479971127,0.41211980972245765,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,0.3941772147709875,0.6558251279506033,-1.5055140220900125,0.3299331178893198,0.5243939484685708,0.06628841142676582,-0.035578905335477015,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-1.1775426033465972,-1.3244770799658958,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-0.9283606116802153,0.4433967487682223,0.2121591682617783,-0.17907792250103322,1.0330845104049386,0.7528423687910846,0.47783653966672734,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
