Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Total_sf,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score
850,907194110,20,RL,4.204692619390966,9.697999717710331,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,7,5,2.8284271247461903,2.6457513110645907,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,37.589892258425,37.589892258425,GasA,Ex,Y,SBrkr,7.265429723253953,0,0,7.265429723253953,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,2.8284271247461903,RFn,2.0,24.596747752497688,TA,TA,Y,0,33,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD ,12.13939851226218,0,0,0,0,0,0,0,0,0,0,0,0.0,1420.2654297232539,8,3,4,4,5.21953838743129
1844,533213140,160,FV,3.5263605246161616,8.080237416216702,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,4,Norm,Norm,TwnhsE,2Story,6,5,2.8284271247461903,2.8284271247461903,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,419.0,Unf,0.0,17.60681686165901,27.0,GasA,Gd,Y,SBrkr,6.591673732008658,729,0,7.284820912568604,0.0,0.0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,2.8284271247461903,Unf,2.0,20.97617696340303,TA,TA,Y,0,32,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,12.078239274020287,0,0,0,0,0,0,0,0,0,0,0,419.0,1464.5916737320085,8,3,3,3,4.762106606532858
2225,909428340,20,RL,4.219507705176107,9.979475898535464,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,3,Norm,Norm,1Fam,1Story,6,6,6.244997998398398,6.244997998398398,Hip,CompShg,HdBoard,BrkFace,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,813.0,Unf,0.0,25.98076211353316,38.57460304397182,GasA,Ex,Y,SBrkr,7.305188215393037,0,0,7.305188215393037,0.0,1.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,6.244997998398398,RFn,2.0,23.49468024894146,TA,TA,Y,0,0,216,0,0,0,Missing,Missing,Missing,0,9,2007,Rare_var,12.2783933071098,1,0,0,0,0,0,0,0,0,0,0,813.0,1495.305188215393,8,3,3,3,4.941874986950475
1477,907412080,60,RL,4.158883083359672,9.026417533815254,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,2Story,7,5,2.0,2.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,490.0,Unf,0.0,16.73320053068151,27.748873851023216,GasA,Ex,Y,SBrkr,6.646390514847729,812,0,7.366445148327599,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Missing,Attchd,2.0,RFn,2.0,22.80350850198276,TA,TA,Y,0,45,0,0,0,0,Missing,Missing,Missing,0,9,2008,WD ,12.132964173709537,0,0,0,0,0,0,0,0,0,0,0,490.0,1588.6463905148478,8,3,4,4,5.21953838743129
399,527405160,20,RL,4.0943445622221,8.847934753328465,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,4,6,6.244997998398398,6.244997998398398,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375.0,BLQ,239.0,15.811388300841896,29.393876913398138,GasA,TA,Y,SBrkr,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,3,1,Gd,5,Typ,0,Missing,Detchd,4.47213595499958,Unf,2.0,25.69046515733026,TA,TA,Y,96,0,0,0,0,0,Missing,Missing,Shed,500,11,2009,WD ,11.699405031912846,0,0,0,0,0,0,0,0,0,0,0,614.0,870.7615727688041,8,3,3,4,4.61445408570407
2431,528231050,60,RL,4.0943445622221,9.995610841411931,Pave,Missing,Rare_var,Lvl,AllPub,Inside,Gtl,2,RRAn,Norm,1Fam,2Story,5,5,1.0,1.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,27.055498516937366,27.055498516937366,GasA,Ex,Y,SBrkr,6.598509028614515,1104,0,7.516433302915632,0.0,0.0,2,1,4,1,TA,7,Typ,1,Gd,BuiltIn,1.0,Fin,2.0,19.28730152198591,TA,TA,Y,100,40,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,12.16597955196373,0,0,0,0,0,0,0,0,0,0,0,0.0,1842.5985090286144,8,3,4,3,4.892117486184884
1605,923277030,20,RL,4.0943445622221,8.794824928014517,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,9,5.0990195135927845,0.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0.0,13.228756555322953,28.5657137141714,GasA,Ex,Y,SBrkr,6.704414354964107,0,0,6.704414354964107,0.0,1.0,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,5.0990195135927845,Unf,1.0,16.24807680927192,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,10,2008,WD ,11.779128505744886,0,0,0,0,0,0,0,0,0,0,0,641.0,822.7044143549641,8,4,4,4,5.9366874335900635
897,908225370,50,RL,3.912023005428146,9.036582045842716,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1.5Fin,4,3,8.0,7.681145747868608,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,Rare_var,TA,N,FuseF,6.992096427415888,441,0,7.332369205929062,0.0,0.0,2,0,4,1,TA,9,Mod,0,Missing,Detchd,8.0,Unf,1.0,15.491933384829668,TA,TA,N,92,0,185,0,0,0,Missing,Missing,Missing,0,4,2009,WD ,11.49272275765271,0,0,0,0,0,0,0,0,0,0,0,0.0,447.9920964274159,5,3,3,3,3.6913931696978164
1426,906412010,20,RL,4.51085950651685,9.373988663504516,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,9,5,0.0,0.0,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,2085.0,Unf,0.0,13.638181696985855,47.65501022977542,GasA,Ex,Y,SBrkr,7.730174795246222,0,0,7.730174795246222,1.0,0.0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,0.0,RFn,3.0,36.71511950137164,Rare_var,TA,Y,0,0,70,0,255,0,Missing,Missing,Missing,0,6,2008,WD ,13.071070083016778,0,0,0,0,0,0,0,0,0,0,0,2085.0,2278.730174795246,8,3,4,5,5.5469592886776935
2240,910204090,30,RM,4.0943445622221,9.101306450952048,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,1,Norm,Norm,1Fam,1Story,5,2,9.327379053088816,7.54983443527075,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Rare_var,No,Unf,0.0,Unf,0.0,31.0,31.0,GasA,Gd,Y,Rare_var,6.981934677156389,0,0,6.981934677156389,0.0,0.0,1,0,2,1,TA,6,Rare_var,0,Missing,Detchd,9.327379053088816,Unf,1.0,18.384776310850235,Rare_var,Rare_var,N,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2007,WD ,11.112447898373103,0,0,0,0,0,0,0,0,0,0,0,0.0,967.9819346771563,1,2,3,3,2.8381644478308217
1706,528144050,60,RL,4.454347296253507,9.26501793326688,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,1Fam,2Story,8,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1288.0,Unf,0.0,17.146428199482248,39.774363602702685,GasA,Ex,Y,SBrkr,7.383989457978509,551,0,7.678326356506885,1.0,0.0,1,1,3,1,Ex,8,Typ,1,Gd,Attchd,0.0,Fin,3.0,28.089143810376278,TA,TA,Y,178,120,0,0,0,0,Missing,Missing,Missing,0,11,2007,New,12.693498620467778,0,0,0,0,0,0,0,0,0,0,0,1288.0,2140.3839894579787,8,3,4,5,5.3832488380544925
2252,914460110,20,RL,3.784189633918261,9.462187991418748,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,2,Norm,Norm,1Fam,1Story,7,5,2.23606797749979,2.23606797749979,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1392.0,Unf,0.0,4.123105625617661,37.53664875824692,GasA,Ex,Y,SBrkr,7.25063551189868,0,0,7.25063551189868,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2.23606797749979,RFn,2.0,24.0,TA,TA,Y,0,144,0,0,145,0,Missing,Missing,Missing,0,7,2007,WD ,12.409013489526863,0,0,0,0,0,0,0,0,0,0,0,1392.0,1416.2506355118987,8,3,4,4,5.21953838743129
1136,531375110,20,RL,4.189654742026425,9.524786081697178,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,RRAe,Norm,1Fam,1Story,5,5,2.0,2.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,646.0,Unf,0.0,21.633307652783937,33.37663853655727,GasA,Ex,Y,SBrkr,7.01571242048723,0,0,7.01571242048723,1.0,0.0,1,1,3,1,Gd,6,Typ,0,Missing,Detchd,2.0,Unf,2.0,24.0,TA,TA,Y,0,102,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.976659481202368,0,0,0,0,0,0,0,0,0,0,0,646.0,1121.0157124204873,8,3,3,4,4.598396155909655
1877,534204120,20,RL,4.3694478524670215,9.23883064237581,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,7,6.48074069840786,6.48074069840786,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836.0,Unf,0.0,15.394804318340652,32.7566787083184,GasA,TA,Y,SBrkr,6.9782137426306985,0,0,6.9782137426306985,1.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,6.48074069840786,RFn,2.0,22.693611435820433,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,11.957611286231677,0,0,0,0,0,0,0,0,0,0,0,836.0,1079.9782137426307,8,3,3,3,4.957932916744889
424,528106020,20,RL,4.653960350157523,9.644133752071204,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,1Fam,1Story,10,5,1.0,1.0,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767.0,ALQ,539.0,28.071337695236398,55.62373594069352,GasA,Ex,Y,SBrkr,7.784057002639929,0,0,7.784057002639929,1.0,0.0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,1.0,Fin,3.0,25.92296279363144,TA,TA,Y,0,72,0,0,170,0,Missing,Missing,Missing,0,4,2009,WD ,13.226723392728571,0,0,0,0,0,0,0,0,0,0,0,2306.0,3101.78405700264,8,3,5,5,6.004391069576125
1182,533251120,20,RL,4.219507705176107,9.316500567804573,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,3,Norm,Norm,1Fam,1Story,6,6,4.898979485566356,4.898979485566356,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,660.0,Unf,0.0,23.916521486202797,35.09985754956849,GasA,TA,Y,SBrkr,7.116394144093465,0,0,7.116394144093465,0.0,0.0,2,0,3,1,TA,6,Typ,0,Missing,Attchd,4.898979485566356,Unf,2.0,22.715633383201094,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.998433280751929,1,0,0,0,0,0,0,0,0,0,0,660.0,1239.1163941440934,8,3,3,3,4.941874986950475
2750,906225180,90,RL,4.290459441148391,9.112617283447568,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,Duplex,SFoyer,6,8,3.605551275463989,3.605551275463989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261.0,GLQ,1083.0,0.0,36.66060555964672,GasA,Gd,Y,SBrkr,7.272398392570047,0,0,7.272398392570047,2.0,0.0,2,0,2,2,Gd,8,Typ,0,Missing,Attchd,3.605551275463989,Unf,4.0,30.331501776206203,TA,TA,Y,288,0,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,12.321630986164449,0,0,0,0,0,0,0,0,0,0,0,1344.0,1351.27239839257,8,4,4,4,5.920629503795649
1016,527276040,20,RL,4.219507705176107,10.76384265207998,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,6,5,7.615773105863909,7.615773105863909,Hip,CompShg,AsbShng,AsbShng,BrkFace,44.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,38.57460304397182,38.57460304397182,GasA,Gd,Y,SBrkr,7.305188215393037,0,0,7.305188215393037,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,7.615773105863909,RFn,2.0,27.16615541441225,TA,TA,Y,0,0,180,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,11.79810440720389,1,0,0,0,0,0,0,0,0,0,0,0.0,1495.305188215393,8,3,3,3,4.762106606532858
2436,528250060,60,RL,4.143134726391533,8.971448463693834,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,2Story,7,5,1.7320508075688772,1.7320508075688772,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,27.982137159266443,27.982137159266443,GasA,Ex,Y,SBrkr,6.693323668269949,702,0,7.319202458767849,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1.7320508075688772,Fin,2.0,19.82422760159901,TA,TA,Y,0,75,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,12.100712129872347,0,0,0,0,0,0,0,0,0,0,0,0.0,1491.6933236682698,8,3,4,4,5.21953838743129
1607,923277080,20,RL,4.0943445622221,8.794824928014517,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,6,5.0990195135927845,1.7320508075688772,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,638.0,Unf,0.0,14.38749456993816,29.068883707497267,GasA,Gd,Y,SBrkr,6.739336627357174,0,0,6.739336627357174,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Missing,Attchd,5.0990195135927845,Unf,1.0,16.24807680927192,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,11.809319478024031,0,0,0,0,0,0,0,0,0,0,0,638.0,851.7393366273571,8,3,3,4,4.778164536327273
2337,527216050,60,RL,4.189654742026425,9.523836379320944,Pave,Missing,IR2,HLS,AllPub,CulDSac,Gtl,4,Norm,Norm,1Fam,2Story,10,5,0.0,0.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,37.54996671103717,37.54996671103717,GasA,Ex,Y,SBrkr,7.262628600974241,1519,0,7.987864096085687,0.0,0.0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,0.0,Fin,3.0,25.317977802344327,TA,TA,Y,192,0,37,0,0,0,Missing,Missing,Missing,0,10,2006,New,12.991753427493052,0,0,0,0,0,0,0,0,0,0,0,0.0,2936.2626286009745,8,3,5,4,6.004391069576125
1233,535105090,80,RL,4.61512051684126,9.121509158269568,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,2,Norm,Norm,1Fam,SLvl,6,5,6.782329983125268,6.782329983125268,Gable,Rare_var,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371.0,Unf,0.0,26.981475126464083,33.15116890850155,GasA,Gd,Y,SBrkr,7.266128779556451,0,0,7.266128779556451,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Basment,6.782329983125268,RFn,1.0,17.204650534085253,TA,TA,Y,64,110,0,0,0,0,Missing,Missing,Missing,0,12,2008,WD ,12.013700752882718,0,0,0,0,0,0,0,0,0,0,0,371.0,1106.2661287795565,8,3,3,3,4.762106606532858
419,527455240,20,RL,4.174387269895637,8.874867635688053,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,5,6.48074069840786,6.48074069840786,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432.0,Unf,0.0,21.447610589527216,29.866369046136157,GasA,TA,Y,SBrkr,6.79346613258001,0,0,6.79346613258001,0.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,6.48074069840786,RFn,1.0,16.97056274847714,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,7,2009,WD ,11.512925464970229,0,0,0,0,0,0,0,0,0,0,0,432.0,898.79346613258,8,3,3,3,4.598396155909655
633,535154060,20,RL,4.219507705176107,9.41613428495528,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,7,6,7.0,7.0,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,TA,TA,CBlock,TA,TA,No,BLQ,544.0,Unf,0.0,28.0178514522438,36.45545226711637,GasA,Gd,Y,SBrkr,7.192182058713246,0,0,7.192182058713246,0.0,0.0,1,1,3,1,TA,5,Typ,2,Gd,Attchd,7.0,Unf,2.0,21.0,TA,TA,Y,0,0,203,0,0,0,Missing,Missing,Missing,0,8,2009,WD ,12.078239274020287,1,0,0,0,0,0,0,0,0,0,0,544.0,1336.1921820587133,8,3,3,3,5.105585437573677
2722,905200340,20,RL,4.624972813284271,9.793672686528922,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1Story,5,4,7.14142842854285,5.656854249492381,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306.0,Rec,1085.0,19.28730152198591,41.98809355043403,GasA,TA,Y,SBrkr,7.483806687665835,0,0,7.483806687665835,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,7.14142842854285,Unf,2.0,21.307275752662516,TA,TA,Y,0,418,0,0,312,0,Missing,Missing,Missing,0,7,2006,WD ,12.0435537160324,0,0,0,0,0,0,0,0,0,0,0,1391.0,1770.483806687666,8,3,3,3,4.4186277754920384
469,528228290,120,RL,3.970291913552122,8.211754397375197,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,TwnhsE,1Story,7,5,1.4142135623730951,1.4142135623730951,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,37.05401462729781,37.05401462729781,GasA,Ex,Y,SBrkr,7.349230824613334,0,0,7.349230824613334,0.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1.4142135623730951,Fin,3.0,25.69046515733026,TA,TA,Y,143,20,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD ,12.066810578196666,0,0,0,0,0,0,0,0,0,0,0,0.0,1380.3492308246134,8,3,4,4,5.21953838743129
1365,903456130,50,RM,4.127134385045092,8.854522203757432,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1.5Fin,6,6,9.1104335791443,7.615773105863909,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,Rec,121.0,Unf,0.0,25.436194683953808,27.712812921102035,GasA,TA,Y,SBrkr,6.669498089857879,448,0,7.119635638017636,1.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,4.795831523312719,Unf,1.0,19.595917942265423,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,8,2008,WD ,11.751942365440728,0,0,0,0,0,0,0,0,0,0,0,121.0,1222.6694980898578,8,3,3,3,4.941874986950475
1098,528294060,60,RL,4.343805421853684,9.034795799461252,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,2Story,7,5,3.0,3.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,28.827070610799147,28.827070610799147,GasA,Ex,Y,SBrkr,6.771935555839602,778,0,7.409136443920128,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,3.0,Fin,2.0,21.213203435596427,TA,TA,Y,0,103,0,0,0,0,Missing,Missing,Missing,0,5,2008,WD ,12.132964173709537,0,0,0,0,0,0,0,0,0,0,0,0.0,1615.7719355558397,8,3,3,3,4.92581705715606
711,902206260,30,RM,3.912023005428146,8.6628507638386,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Artery,Norm,1Fam,1Story,5,8,8.426149773176359,3.605551275463989,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,13.784048752090222,13.784048752090222,GasA,Gd,Y,FuseA,6.786716950605081,0,0,6.786716950605081,0.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Attchd,8.426149773176359,Unf,1.0,16.522711641858304,TA,TA,Y,144,20,80,0,0,0,Missing,Missing,Missing,0,12,2009,WD ,11.42190606658306,0,0,0,0,0,0,0,0,0,0,0,0.0,196.78671695060507,8,3,3,3,5.137701297162507
2808,907405030,20,RL,4.248495242049359,9.119868468812108,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,6,5,1.7320508075688772,1.7320508075688772,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340.0,Unf,0.0,36.6333181680284,41.012193308819754,GasA,Ex,Y,SBrkr,7.438383530044307,0,0,7.438383530044307,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,1.7320508075688772,RFn,2.0,23.323807579381203,TA,TA,Y,192,23,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD ,12.206072645530174,0,0,0,0,0,0,0,0,0,0,0,340.0,1689.4383835300443,8,3,4,4,5.055827936808087
1959,535450310,50,RL,4.356708826689592,9.25874951118387,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Artery,Norm,1Fam,1.5Fin,6,6,7.615773105863909,7.54983443527075,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0.0,29.0516780926679,32.2490309931942,GasA,Ex,Y,SBrkr,7.0630481633881725,678,0,7.520776415062797,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,7.615773105863909,Unf,1.0,17.74823934929885,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,1,2007,WD ,11.870599909242044,0,0,0,0,0,0,0,0,0,0,0,196.0,1725.0630481633882,8,3,3,3,4.941874986950475
2720,905200280,50,RL,4.219507705176107,9.521494800613103,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1.5Fin,5,5,6.928203230275509,6.928203230275509,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,23.53720459187964,32.43454948045371,GasA,Ex,Y,SBrkr,7.132497551660044,668,0,7.560080465021827,1.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,6.928203230275509,Unf,2.0,21.236760581595302,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,12.058152515453552,1,0,0,0,0,0,0,0,0,0,0,498.0,1727.13249755166,8,4,4,4,5.217613911919595
2170,908103090,20,RL,4.204692619390966,9.024974184996005,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1Story,4,6,6.6332495807108,6.6332495807108,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,132.0,LwQ,841.0,10.723805294763608,32.984845004941285,GasA,TA,Y,SBrkr,6.992096427415888,0,0,6.992096427415888,0.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Detchd,2.23606797749979,Unf,2.0,22.80350850198276,TA,TA,P,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,COD,11.608235644774552,0,0,0,0,0,0,0,0,0,0,0,973.0,1094.9920964274158,8,4,3,3,4.939950511438781
603,534277090,20,RL,4.219507705176107,9.153770020487787,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,2,Norm,Norm,1Fam,1Story,4,5,7.211102550927978,7.211102550927978,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,16.278820596099706,32.2490309931942,GasA,TA,Y,SBrkr,7.216709486709457,0,0,7.216709486709457,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,5.196152422706632,RFn,3.0,27.712812921102035,TA,TA,Y,0,0,84,0,0,0,Missing,MnPrv,Missing,0,5,2009,WD ,11.84939770159144,1,0,0,0,0,0,0,0,0,0,0,775.0,1047.2167094867095,8,3,3,3,4.434685705286453
2113,906394050,20,RL,4.356708826689592,9.139595967450424,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,6,5,1.0,1.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,35.91656999213594,36.24913792078372,GasA,Gd,Y,SBrkr,7.180831199044556,0,0,7.180831199044556,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1.0,RFn,2.0,20.97617696340303,TA,TA,Y,0,22,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD ,12.08069081199846,0,0,0,0,0,0,0,0,0,0,0,24.0,1321.1808311990446,8,3,4,4,5.055827936808087
